date,home_team,away_team,home_score,away_score,home_elo,away_elo,home_fifa_ranking,away_fifa_ranking,home_average_age,away_average_age,home_squad_size,away_squad_size,home_market_value,away_market_value,home_confederation,away_confederation,neutral,tournament
1997-10-12,Canada,Mexico,2.0,2.0,1675.0,1814.0,30,14,27.0,28.0,26,26,198649994.0,191850006.0,CONCACAF,CONCACAF,False,FIFA World Cup qualification
1997-10-12,Ecuador,Bolivia,1.0,0.0,1698.0,1705.0,23,77,26.1,23.8,26,27,368700012.0,17850000.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
1997-10-12,Paraguay,Venezuela,1.0,0.0,1843.0,1359.0,41,49,29.1,25.6,26,27,153649994.0,79000000.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
1997-10-12,Peru,Chile,0.0,4.0,1647.0,1724.0,52,51,27.1,25.9,24,25,30629999.0,66800003.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
1997-10-12,Indonesia,Philippines,2.0,0.0,1294.0,734.0,118,135,25.7,26.4,23,22,19549999.0,3330000.0,AFC,AFC,False,Southeast Asian Games
1997-10-12,Vietnam,Laos,2.0,1.0,1159.0,952.0,99,185,27.6,23.2,29,23,7430000.0,1320000.0,AFC,,True,Southeast Asian Games
1997-10-12,Thailand,Cambodia,4.0,0.0,1447.0,1051.0,94,175,28.6,26.1,24,26,6550000.0,2580000.0,AFC,AFC,True,Southeast Asian Games
1997-10-14,Vietnam,Philippines,3.0,0.0,1159.0,734.0,99,135,27.6,26.4,29,22,7430000.0,3330000.0,AFC,AFC,True,Southeast Asian Games
1997-10-14,Laos,Malaysia,1.0,0.0,952.0,1324.0,185,136,23.2,28.7,23,28,1320000.0,7600000.0,,AFC,True,Southeast Asian Games
1997-10-14,Myanmar,Cambodia,1.0,3.0,1143.0,1051.0,158,175,26.5,26.1,24,26,3000000.0,2580000.0,AFC,AFC,True,Southeast Asian Games
1997-10-14,Singapore,Thailand,0.0,0.0,1256.0,1447.0,148,94,28.2,28.6,28,24,4580000.0,6550000.0,AFC,AFC,True,Southeast Asian Games
1997-10-16,Thailand,Vietnam,2.0,1.0,1447.0,1159.0,94,99,28.6,27.6,24,29,6550000.0,7430000.0,AFC,AFC,True,Southeast Asian Games
1997-10-16,Indonesia,Singapore,2.0,1.0,1294.0,1256.0,118,148,25.7,28.2,23,28,19549999.0,4580000.0,AFC,AFC,False,Southeast Asian Games
1997-10-17,Iran,China,4.0,1.0,1536.0,1565.0,20,91,30.4,27.9,26,26,32049999.0,14330000.0,AFC,AFC,False,FIFA World Cup qualification
1997-10-18,Vietnam,Singapore,1.0,0.0,1159.0,1256.0,99,148,27.6,28.2,29,28,7430000.0,4580000.0,AFC,AFC,True,Southeast Asian Games
1997-10-18,Indonesia,Thailand,1.0,1.0,1294.0,1447.0,118,94,25.7,28.6,23,24,19549999.0,6550000.0,AFC,AFC,False,Southeast Asian Games
1997-10-25,Uzbekistan,Kazakhstan,4.0,0.0,1710.0,1612.0,50,111,28.3,26.0,26,25,85129997.0,16299999.0,AFC,UEFA,False,FIFA World Cup qualification
1997-10-29,Croatia,Ukraine,2.0,0.0,1874.0,1679.0,11,32,28.4,26.6,26,25,387299988.0,247000000.0,UEFA,UEFA,False,FIFA World Cup qualification
1997-10-29,Russia,Italy,1.0,1.0,1925.0,1991.0,35,12,26.4,21.0,33,23,242699997.0,319000000.0,UEFA,UEFA,False,FIFA World Cup qualification
1997-10-31,China,Qatar,2.0,3.0,1565.0,1483.0,91,56,27.9,29.5,26,26,14330000.0,19930000.0,AFC,AFC,False,FIFA World Cup qualification
1997-11-07,Chile,Guatemala,4.0,1.0,1724.0,1517.0,51,97,25.9,25.8,25,23,66800003.0,7780000.0,CONMEBOL,CONCACAF,False,Friendly
1997-11-07,Qatar,Iran,2.0,0.0,1483.0,1536.0,56,20,29.5,30.4,26,26,19930000.0,32049999.0,AFC,AFC,False,FIFA World Cup qualification
1997-11-08,Japan,Kazakhstan,5.0,1.0,1707.0,1612.0,18,111,27.6,26.0,26,25,270850006.0,16299999.0,AFC,UEFA,False,FIFA World Cup qualification
1997-11-11,Brazil,Wales,3.0,0.0,2071.0,1615.0,6,37,29.4,26.6,26,27,928200012.0,180649994.0,CONMEBOL,UEFA,False,Friendly
1997-11-12,France,Scotland,2.0,1.0,2038.0,1810.0,3,42,27.1,29.3,26,26,34375000.0,170250000.0,UEFA,UEFA,False,Friendly
1997-11-15,Italy,Russia,1.0,0.0,1991.0,1925.0,12,35,21.0,26.4,23,33,319000000.0,242699997.0,UEFA,UEFA,False,FIFA World Cup qualification
1997-11-15,Ukraine,Croatia,1.0,1.0,1679.0,1874.0,32,11,26.6,28.4,25,26,247000000.0,387299988.0,UEFA,UEFA,False,FIFA World Cup qualification
1997-11-16,Argentina,Colombia,1.0,1.0,1807.0,1839.0,1,13,29.2,30.1,26,26,807500000.0,302350006.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
1997-11-16,Chile,Bolivia,3.0,0.0,1724.0,1705.0,51,77,25.9,23.8,25,27,66800003.0,17850000.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
1997-11-16,Jamaica,Mexico,0.0,0.0,1558.0,1814.0,71,14,23.2,28.0,24,26,9050000.0,191850006.0,CONCACAF,CONCACAF,False,FIFA World Cup qualification
1997-11-16,Japan,Iran,3.0,2.0,1707.0,1536.0,18,20,27.6,30.4,26,26,270850006.0,32049999.0,AFC,AFC,True,FIFA World Cup qualification
1997-11-16,Peru,Paraguay,1.0,0.0,1647.0,1843.0,52,41,27.1,29.1,24,26,30629999.0,153649994.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
1997-11-16,Uruguay,Ecuador,5.0,3.0,1730.0,1698.0,16,23,28.8,26.1,26,26,359299988.0,368700012.0,CONMEBOL,CONMEBOL,False,FIFA World Cup qualification
1997-11-19,Spain,Romania,1.0,1.0,1988.0,1865.0,2,54,26.8,26.1,26,24,34375000.0,56950001.0,UEFA,UEFA,False,Friendly
1997-11-22,Iran,Australia,1.0,1.0,1536.0,1795.0,20,27,30.4,27.4,26,26,32049999.0,77449997.0,AFC,AFC,False,FIFA World Cup qualification
1997-11-27,Philippines,Estonia,0.0,1.0,734.0,1217.0,135,127,26.4,25.5,22,27,3330000.0,13900000.0,AFC,UEFA,False,Friendly
1997-11-29,Australia,Iran,2.0,2.0,1795.0,1536.0,27,20,27.4,30.4,26,26,77449997.0,32049999.0,AFC,AFC,False,FIFA World Cup qualification
1997-12-03,Egypt,Ghana,3.0,2.0,1616.0,1620.0,29,73,29.1,27.0,26,26,116480003.0,234350006.0,CAF,CAF,False,Friendly
1997-12-12,Mexico,Australia,1.0,3.0,1814.0,1795.0,14,27,28.0,27.4,26,26,191850006.0,77449997.0,CONCACAF,AFC,True,Confederations Cup
1997-12-14,Australia,Brazil,0.0,0.0,1795.0,2071.0,27,6,27.4,29.4,26,26,77449997.0,928200012.0,AFC,CONMEBOL,True,Confederations Cup
1997-12-16,Brazil,Mexico,3.0,2.0,2071.0,1814.0,6,14,29.4,28.0,26,26,928200012.0,191850006.0,CONMEBOL,CONCACAF,True,Confederations Cup
1997-12-19,Uruguay,Australia,0.0,1.0,1730.0,1795.0,16,27,28.8,27.4,26,26,359299988.0,77449997.0,CONMEBOL,AFC,True,Confederations Cup
1997-12-20,Egypt,Algeria,1.0,2.0,1616.0,1602.0,29,28,29.1,26.9,26,26,116480003.0,256899994.0,CAF,CAF,False,Friendly
1997-12-21,Brazil,Australia,6.0,0.0,2071.0,1795.0,6,27,29.4,27.4,26,26,928200012.0,77449997.0,CONMEBOL,AFC,True,Confederations Cup
1997-12-24,Egypt,Algeria,1.0,2.0,1616.0,1602.0,29,28,29.1,26.9,26,26,116480003.0,256899994.0,CAF,CAF,False,Friendly
1998-01-25,Thailand,Egypt,1.0,1.0,1447.0,1616.0,94,29,28.6,29.1,24,26,6550000.0,116480003.0,AFC,CAF,False,King's Cup
1998-01-28,France,Spain,1.0,0.0,2038.0,1988.0,3,2,27.1,26.8,26,26,34375000.0,34375000.0,UEFA,UEFA,False,Friendly
1998-01-28,Iran,Nigeria,0.0,1.0,1536.0,1622.0,20,26,30.4,26.6,26,23,32049999.0,172050003.0,AFC,CAF,True,Lunar New Year Cup
1998-01-28,Italy,Slovakia,3.0,0.0,1991.0,1675.0,12,47,21.0,26.9,23,26,319000000.0,59849998.0,UEFA,UEFA,False,Friendly
1998-01-29,Jamaica,Sweden,0.0,0.0,1558.0,1830.0,71,38,23.2,27.6,24,26,9050000.0,406079987.0,CONCACAF,UEFA,False,Friendly
1998-01-31,Iran,Chile,1.0,1.0,1536.0,1724.0,20,51,30.4,25.9,26,25,32049999.0,66800003.0,AFC,CONMEBOL,True,Lunar New Year Cup
1998-02-03,Brazil,Jamaica,0.0,0.0,2071.0,1558.0,6,71,29.4,23.2,26,24,928200012.0,9050000.0,CONMEBOL,CONCACAF,True,Gold Cup
1998-02-05,Brazil,Guatemala,1.0,1.0,2071.0,1517.0,6,97,29.4,25.8,26,23,928200012.0,7780000.0,CONMEBOL,CONCACAF,True,Gold Cup
1998-02-05,Cyprus,Finland,1.0,1.0,1442.0,1476.0,124,75,26.8,26.2,27,27,19900000.0,41849998.0,UEFA,UEFA,False,Cyprus International Tournament
1998-02-05,Iceland,Slovenia,2.0,3.0,1563.0,1600.0,74,59,27.7,26.6,24,25,89099998.0,100500000.0,UEFA,UEFA,True,Cyprus International Tournament
1998-02-06,Georgia,Latvia,2.0,1.0,1636.0,1429.0,72,137,26.3,27.1,27,25,261600006.0,9380000.0,UEFA,UEFA,True,Malta International Tournament
1998-02-06,Malta,Albania,1.0,1.0,1357.0,1417.0,161,66,27.1,27.4,27,26,15000000.0,88800003.0,UEFA,UEFA,False,Malta International Tournament
1998-02-06,Slovenia,Slovakia,1.0,1.0,1600.0,1675.0,59,47,26.6,26.9,25,26,100500000.0,59849998.0,UEFA,UEFA,True,Cyprus International Tournament
1998-02-07,Australia,Chile,0.0,1.0,1795.0,1724.0,27,51,27.4,25.9,26,25,77449997.0,66800003.0,AFC,CONMEBOL,False,Friendly
1998-02-07,Iceland,Slovakia,1.0,2.0,1563.0,1675.0,74,47,27.7,26.9,24,26,89099998.0,59849998.0,UEFA,UEFA,True,Cyprus International Tournament
1998-02-07,Mexico,Honduras,2.0,0.0,1814.0,1577.0,14,65,28.0,25.4,26,26,191850006.0,21430000.0,CONCACAF,CONCACAF,True,Gold Cup
1998-02-08,Albania,Georgia,0.0,3.0,1417.0,1636.0,66,72,27.4,26.3,26,27,88800003.0,261600006.0,UEFA,UEFA,True,Malta International Tournament
1998-02-08,Guatemala,Jamaica,2.0,3.0,1517.0,1558.0,97,71,25.8,23.2,23,24,7780000.0,9050000.0,CONCACAF,CONCACAF,True,Gold Cup
1998-02-08,Malta,Latvia,2.0,1.0,1357.0,1429.0,161,137,27.1,27.1,27,25,15000000.0,9380000.0,UEFA,UEFA,False,Malta International Tournament
1998-02-08,Paraguay,Poland,4.0,0.0,1843.0,1705.0,41,36,29.1,26.4,26,26,153649994.0,232100006.0,CONMEBOL,UEFA,False,Friendly
1998-02-09,Cyprus,Slovenia,1.0,0.0,1442.0,1600.0,124,59,26.8,26.6,27,25,19900000.0,100500000.0,UEFA,UEFA,False,Cyprus International Tournament
1998-02-09,Finland,Slovakia,0.0,2.0,1476.0,1675.0,75,47,26.2,26.9,27,26,41849998.0,59849998.0,UEFA,UEFA,True,Cyprus International Tournament
1998-02-09,Ghana,Tunisia,2.0,0.0,1620.0,1621.0,73,45,27.0,26.7,26,26,234350006.0,69949997.0,CAF,CAF,True,African Cup of Nations
1998-02-10,Albania,Latvia,2.0,2.0,1417.0,1429.0,66,137,27.4,27.1,26,25,88800003.0,9380000.0,UEFA,UEFA,True,Malta International Tournament
1998-02-10,Malta,Georgia,1.0,3.0,1357.0,1636.0,161,72,27.1,26.3,27,27,15000000.0,261600006.0,UEFA,UEFA,False,Malta International Tournament
1998-02-11,England,Chile,0.0,2.0,1872.0,1724.0,4,51,27.3,25.9,26,25,34375000.0,66800003.0,UEFA,CONMEBOL,False,Friendly
1998-02-12,Jamaica,Mexico,0.0,1.0,1558.0,1814.0,71,14,23.2,28.0,24,26,9050000.0,191850006.0,CONCACAF,CONCACAF,True,Gold Cup
1998-02-15,Australia,Japan,0.0,3.0,1795.0,1707.0,27,18,27.4,27.6,26,26,77449997.0,270850006.0,AFC,AFC,False,Friendly
1998-02-15,Brazil,Jamaica,1.0,0.0,2071.0,1558.0,6,71,29.4,23.2,26,24,928200012.0,9050000.0,CONMEBOL,CONCACAF,True,Gold Cup
1998-02-17,Egypt,Morocco,0.0,1.0,1616.0,1573.0,29,7,29.1,26.7,26,26,116480003.0,447700012.0,CAF,CAF,True,African Cup of Nations
1998-02-18,Greece,Russia,1.0,1.0,1705.0,1925.0,48,35,26.3,26.4,25,33,275600006.0,242699997.0,UEFA,UEFA,False,Friendly
1998-02-18,Oman,Germany,0.0,2.0,1252.0,2084.0,79,10,28.7,28.1,28,26,8330000.0,947000000.0,AFC,UEFA,False,Friendly
1998-02-22,Jamaica,Nigeria,2.0,2.0,1558.0,1622.0,71,26,23.2,26.6,24,23,9050000.0,172050003.0,CONCACAF,CAF,False,Friendly
1998-02-24,Mexico,Netherlands,2.0,3.0,1814.0,1926.0,14,8,28.0,27.8,26,26,191850006.0,754200012.0,CONCACAF,UEFA,True,Friendly
1998-02-25,France,Norway,3.0,3.0,2038.0,1817.0,3,31,27.1,26.9,26,26,34375000.0,589900024.0,UEFA,UEFA,False,Friendly
1998-02-25,Israel,Poland,2.0,0.0,1614.0,1705.0,76,36,25.4,26.4,23,26,68099998.0,232100006.0,UEFA,UEFA,False,Friendly
1998-03-07,Japan,China,0.0,2.0,1707.0,1565.0,18,91,27.6,27.9,26,26,270850006.0,14330000.0,AFC,AFC,False,Dynasty Cup
1998-03-10,Argentina,Bulgaria,2.0,0.0,1807.0,1817.0,1,87,29.2,25.7,26,25,807500000.0,30049999.0,CONMEBOL,UEFA,False,Friendly
1998-03-18,Myanmar,Laos,3.0,0.0,1143.0,952.0,158,185,26.5,23.2,24,23,3000000.0,1320000.0,AFC,,False,AFF Championship qualification
1998-03-18,Mexico,Paraguay,1.0,1.0,1814.0,1843.0,14,41,28.0,29.1,26,26,191850006.0,153649994.0,CONCACAF,CONMEBOL,False,Friendly
1998-03-18,Romania,Israel,0.0,1.0,1865.0,1614.0,54,76,26.1,25.4,24,23,56950001.0,68099998.0,UEFA,UEFA,False,Friendly
1998-03-22,Azerbaijan,Moldova,1.0,0.0,1393.0,,126,159,27.7,25.2,27,26,21680000.0,9700000.0,UEFA,UEFA,False,Friendly
1998-03-24,Singapore,Philippines,1.0,0.0,1256.0,734.0,148,135,28.2,26.4,28,22,4580000.0,3330000.0,AFC,AFC,False,AFF Championship qualification
1998-03-25,Austria,Hungary,2.0,3.0,1690.0,1615.0,24,39,28.7,25.7,26,29,245199997.0,209199997.0,UEFA,UEFA,False,Friendly
1998-03-25,Belgium,Norway,2.0,2.0,1767.0,1817.0,9,31,27.7,26.9,26,26,547500000.0,589900024.0,UEFA,UEFA,False,Friendly
1998-03-25,Germany,Brazil,1.0,2.0,2084.0,2071.0,10,6,28.1,29.4,26,26,947000000.0,928200012.0,UEFA,CONMEBOL,False,Friendly
1998-03-25,Malta,Finland,0.0,2.0,1357.0,1476.0,161,75,27.1,26.2,27,27,15000000.0,41849998.0,UEFA,UEFA,False,Friendly
1998-03-25,Poland,Slovenia,2.0,0.0,1705.0,1600.0,36,59,26.4,26.6,26,25,232100006.0,100500000.0,UEFA,UEFA,False,Friendly
1998-03-25,Russia,France,1.0,0.0,1925.0,2038.0,35,3,26.4,27.1,33,26,242699997.0,34375000.0,UEFA,UEFA,False,Friendly
1998-03-25,Scotland,Denmark,0.0,1.0,1810.0,1968.0,42,21,29.3,25.6,26,23,170250000.0,365000000.0,UEFA,UEFA,False,Friendly
1998-03-25,Spain,Sweden,4.0,0.0,1988.0,1830.0,2,38,26.8,27.6,26,26,34375000.0,406079987.0,UEFA,UEFA,False,Friendly
1998-03-25,Switzerland,England,1.0,1.0,1714.0,1872.0,19,4,28.4,27.3,26,26,332500000.0,34375000.0,UEFA,UEFA,False,Friendly
1998-03-25,Wales,Jamaica,0.0,0.0,1615.0,1558.0,37,71,26.6,23.2,27,24,180649994.0,9050000.0,UEFA,CONCACAF,False,Friendly
1998-03-26,Cambodia,Philippines,1.0,1.0,1051.0,734.0,175,135,26.1,26.4,26,22,2580000.0,3330000.0,AFC,AFC,True,AFF Championship qualification
1998-03-28,Singapore,Cambodia,3.0,0.0,1256.0,1051.0,148,175,28.2,26.1,28,26,4580000.0,2580000.0,AFC,AFC,False,AFF Championship qualification
1998-03-29,Colombia,Paraguay,1.0,1.0,1839.0,1843.0,13,41,30.1,29.1,26,26,302350006.0,153649994.0,CONMEBOL,CONMEBOL,True,Friendly
1998-04-08,Romania,Greece,2.0,1.0,1865.0,1705.0,54,48,26.1,26.3,24,25,56950001.0,275600006.0,UEFA,UEFA,False,Friendly
1998-04-15,Israel,Argentina,2.0,1.0,1614.0,1807.0,76,1,25.4,29.2,23,26,68099998.0,807500000.0,UEFA,CONMEBOL,False,Friendly
1998-04-15,Mexico,Peru,1.0,0.0,1814.0,1647.0,14,52,28.0,27.1,26,24,191850006.0,30629999.0,CONCACAF,CONMEBOL,True,Friendly
1998-04-20,Iran,Hungary,0.0,2.0,1536.0,1615.0,20,39,30.4,25.7,26,29,32049999.0,209199997.0,AFC,UEFA,False,Friendly
1998-04-21,Latvia,Lithuania,1.0,2.0,1429.0,1454.0,137,149,27.1,26.3,25,23,9380000.0,16180000.0,UEFA,UEFA,False,Baltic Cup
1998-04-22,Belgium,Romania,1.0,1.0,1767.0,1865.0,9,54,27.7,26.1,26,24,547500000.0,56950001.0,UEFA,UEFA,False,Friendly
1998-04-22,Bulgaria,Morocco,2.0,1.0,1817.0,1573.0,87,7,25.7,26.7,25,26,30049999.0,447700012.0,UEFA,CAF,False,Friendly
1998-04-22,Chile,Colombia,2.0,2.0,1724.0,1839.0,51,13,25.9,30.1,25,26,66800003.0,302350006.0,CONMEBOL,CONMEBOL,False,Friendly
1998-04-22,Croatia,Poland,4.0,1.0,1874.0,1705.0,11,36,28.4,26.4,26,26,387299988.0,232100006.0,UEFA,UEFA,False,Friendly
1998-04-22,Denmark,Norway,0.0,2.0,1968.0,1817.0,21,31,25.6,26.9,23,26,365000000.0,589900024.0,UEFA,UEFA,False,Friendly
1998-04-22,England,Portugal,3.0,0.0,1872.0,1786.0,4,5,27.3,28.1,26,26,34375000.0,34375000.0,UEFA,UEFA,False,Friendly
1998-04-22,Germany,Nigeria,1.0,0.0,2084.0,1622.0,10,26,28.1,26.6,26,23,947000000.0,172050003.0,UEFA,CAF,False,Friendly
1998-04-22,Iran,Jamaica,1.0,0.0,1536.0,1558.0,20,71,30.4,23.2,26,24,32049999.0,9050000.0,AFC,CONCACAF,False,Friendly
1998-04-22,Italy,Paraguay,3.0,1.0,1991.0,1843.0,12,41,21.0,29.1,23,26,319000000.0,153649994.0,UEFA,CONMEBOL,False,Friendly
1998-04-22,Scotland,Finland,1.0,1.0,1810.0,1476.0,42,75,29.3,26.2,26,27,170250000.0,41849998.0,UEFA,UEFA,False,Friendly
1998-04-22,Sweden,France,0.0,0.0,1830.0,2038.0,38,3,27.6,27.1,26,26,406079987.0,34375000.0,UEFA,UEFA,False,Friendly
1998-04-24,Azerbaijan,Uzbekistan,2.0,1.0,1393.0,1710.0,126,50,27.7,28.3,27,26,21680000.0,85129997.0,UEFA,AFC,False,Friendly
1998-04-29,Brazil,Argentina,0.0,1.0,2071.0,1807.0,6,1,29.4,29.2,26,26,928200012.0,807500000.0,CONMEBOL,CONMEBOL,False,Friendly
1998-04-29,Chile,Lithuania,1.0,0.0,1724.0,1454.0,51,149,25.9,26.3,25,23,66800003.0,16180000.0,CONMEBOL,UEFA,False,Friendly
1998-05-02,Tunisia,Georgia,1.0,1.0,1621.0,1636.0,45,72,26.7,26.3,26,27,69949997.0,261600006.0,CAF,UEFA,False,Friendly
1998-05-09,Estonia,Mexico,0.0,6.0,1217.0,1814.0,127,14,25.5,28.0,27,26,13900000.0,191850006.0,UEFA,CONCACAF,True,Friendly
1998-05-16,Estonia,Azerbaijan,0.0,0.0,1217.0,1393.0,127,126,25.5,27.7,27,27,13900000.0,21680000.0,UEFA,UEFA,False,Friendly
1998-05-17,Japan,Paraguay,1.0,1.0,1707.0,1843.0,18,41,27.6,29.1,26,26,270850006.0,153649994.0,AFC,CONMEBOL,False,Kirin Cup
1998-05-17,Latvia,Israel,1.0,5.0,1429.0,1614.0,137,76,27.1,25.4,25,23,9380000.0,68099998.0,UEFA,UEFA,False,Friendly
1998-05-19,Argentina,Chile,1.0,0.0,1807.0,1724.0,1,51,29.2,25.9,26,25,807500000.0,66800003.0,CONMEBOL,CONMEBOL,False,Friendly
1998-05-20,Norway,Mexico,5.0,2.0,1817.0,1814.0,31,14,26.9,28.0,26,26,589900024.0,191850006.0,UEFA,CONCACAF,False,Friendly
1998-05-24,Chile,Uruguay,2.0,2.0,1724.0,1730.0,51,16,25.9,28.8,25,26,66800003.0,359299988.0,CONMEBOL,CONMEBOL,False,Friendly
1998-05-27,Austria,Tunisia,2.0,1.0,1690.0,1621.0,24,45,28.7,26.7,26,26,245199997.0,69949997.0,UEFA,CAF,False,Friendly
1998-05-27,Belgium,France,0.0,1.0,1767.0,2038.0,9,3,27.7,27.1,26,26,547500000.0,34375000.0,UEFA,UEFA,True,King Hassan II Tournament
1998-05-27,Finland,Germany,0.0,0.0,1476.0,2084.0,75,10,26.2,28.1,27,26,41849998.0,947000000.0,UEFA,UEFA,False,Friendly
1998-05-27,Hungary,Lithuania,1.0,0.0,1615.0,1454.0,39,149,25.7,26.3,29,23,209199997.0,16180000.0,UEFA,UEFA,False,Friendly
1998-05-27,Morocco,England,0.0,1.0,1573.0,1872.0,7,4,26.7,27.3,26,26,447700012.0,34375000.0,CAF,UEFA,False,King Hassan II Tournament
1998-05-27,Poland,Russia,3.0,1.0,1705.0,1925.0,36,35,26.4,26.4,26,33,232100006.0,242699997.0,UEFA,UEFA,False,Friendly
1998-05-28,Sweden,Denmark,3.0,0.0,1830.0,1968.0,38,21,27.6,25.6,26,23,406079987.0,365000000.0,UEFA,UEFA,False,Friendly
1998-05-29,Belgium,England,0.0,0.0,1767.0,1872.0,9,4,27.7,27.3,26,26,547500000.0,34375000.0,UEFA,UEFA,True,King Hassan II Tournament
1998-05-29,Morocco,France,2.0,2.0,1573.0,2038.0,7,3,26.7,27.1,26,26,447700012.0,34375000.0,CAF,UEFA,False,King Hassan II Tournament
1998-05-30,Georgia,Russia,1.0,1.0,1636.0,1925.0,72,35,26.3,26.4,27,33,261600006.0,242699997.0,UEFA,UEFA,False,Friendly
1998-05-30,Germany,Colombia,3.0,1.0,2084.0,1839.0,10,13,28.1,30.1,26,26,947000000.0,302350006.0,UEFA,CONMEBOL,False,Friendly
1998-05-31,Chile,Tunisia,3.0,2.0,1724.0,1621.0,51,45,25.9,26.7,25,26,66800003.0,69949997.0,CONMEBOL,CAF,True,Friendly
1998-05-31,Japan,Mexico,1.0,2.0,1707.0,1814.0,18,14,27.6,28.0,26,26,270850006.0,191850006.0,AFC,CONCACAF,True,Friendly
1998-06-01,Netherlands,Paraguay,5.0,1.0,1926.0,1843.0,8,41,27.8,29.1,26,26,754200012.0,153649994.0,UEFA,CONMEBOL,False,Friendly
1998-06-02,Sweden,Italy,1.0,0.0,1830.0,1991.0,38,12,27.6,21.0,26,23,406079987.0,319000000.0,UEFA,UEFA,False,Friendly
1998-06-03,Belgium,Colombia,2.0,0.0,1767.0,1839.0,9,13,27.7,30.1,26,26,547500000.0,302350006.0,UEFA,CONMEBOL,False,Friendly
1998-06-03,Croatia,Iran,2.0,0.0,1874.0,1536.0,11,20,28.4,30.4,26,26,387299988.0,32049999.0,UEFA,AFC,False,Friendly
1998-06-03,Malta,Wales,0.0,3.0,1357.0,1615.0,161,37,27.1,26.6,27,27,15000000.0,180649994.0,UEFA,UEFA,False,Friendly
1998-06-03,Romania,Paraguay,3.0,2.0,1865.0,1843.0,54,41,26.1,29.1,24,26,56950001.0,153649994.0,UEFA,CONMEBOL,False,Friendly
1998-06-04,Chile,Morocco,1.0,1.0,1724.0,1573.0,51,7,25.9,26.7,25,26,66800003.0,447700012.0,CONMEBOL,CAF,True,Friendly
1998-06-05,Bulgaria,Algeria,2.0,0.0,1817.0,1602.0,87,28,25.7,26.9,25,26,30049999.0,256899994.0,UEFA,CAF,False,Friendly
1998-06-05,Finland,France,0.0,1.0,1476.0,2038.0,75,3,26.2,27.1,27,26,41849998.0,34375000.0,UEFA,UEFA,False,Friendly
1998-06-05,Germany,Luxembourg,7.0,0.0,2084.0,1255.0,10,98,28.1,26.2,26,23,947000000.0,14980000.0,UEFA,UEFA,False,Friendly
1998-06-05,Netherlands,Nigeria,5.0,1.0,1926.0,1622.0,8,26,27.8,26.6,26,23,754200012.0,172050003.0,UEFA,CAF,False,Friendly
1998-06-06,Belgium,Paraguay,1.0,0.0,1767.0,1843.0,9,41,27.7,29.1,26,26,547500000.0,153649994.0,UEFA,CONMEBOL,False,Friendly
1998-06-06,Croatia,Australia,7.0,0.0,1874.0,1795.0,11,27,28.4,27.4,26,26,387299988.0,77449997.0,UEFA,AFC,False,Friendly
1998-06-06,Romania,Moldova,5.0,1.0,1865.0,,54,159,26.1,25.2,24,26,56950001.0,9700000.0,UEFA,UEFA,False,Friendly
1998-06-06,Tunisia,Wales,4.0,0.0,1621.0,1615.0,45,37,26.7,26.6,26,27,69949997.0,180649994.0,CAF,UEFA,False,Friendly
1998-06-07,Belarus,Lithuania,5.0,0.0,1441.0,1454.0,96,149,26.3,26.3,24,23,15380000.0,16180000.0,UEFA,UEFA,False,Friendly
1998-06-10,Brazil,Scotland,2.0,1.0,2071.0,1810.0,6,42,29.4,29.3,26,26,928200012.0,170250000.0,CONMEBOL,UEFA,True,FIFA World Cup
1998-06-10,Morocco,Norway,2.0,2.0,1573.0,1817.0,7,31,26.7,26.9,26,26,447700012.0,589900024.0,CAF,UEFA,True,FIFA World Cup
1998-06-11,Italy,Chile,2.0,2.0,1991.0,1724.0,12,51,21.0,25.9,23,25,319000000.0,66800003.0,UEFA,CONMEBOL,True,FIFA World Cup
1998-06-12,Paraguay,Bulgaria,0.0,0.0,1843.0,1817.0,41,87,29.1,25.7,26,25,153649994.0,30049999.0,CONMEBOL,UEFA,True,FIFA World Cup
1998-06-13,Netherlands,Belgium,0.0,0.0,1926.0,1767.0,8,9,27.8,27.7,26,26,754200012.0,547500000.0,UEFA,UEFA,True,FIFA World Cup
1998-06-13,Spain,Nigeria,2.0,3.0,1988.0,1622.0,2,26,26.8,26.6,26,23,34375000.0,172050003.0,UEFA,CAF,True,FIFA World Cup
1998-06-14,Argentina,Japan,1.0,0.0,1807.0,1707.0,1,18,29.2,27.6,26,26,807500000.0,270850006.0,CONMEBOL,AFC,True,FIFA World Cup
1998-06-14,Jamaica,Croatia,1.0,3.0,1558.0,1874.0,71,11,23.2,28.4,24,26,9050000.0,387299988.0,CONCACAF,UEFA,True,FIFA World Cup
1998-06-15,England,Tunisia,2.0,0.0,1872.0,1621.0,4,45,27.3,26.7,26,26,34375000.0,69949997.0,UEFA,CAF,True,FIFA World Cup
1998-06-15,Romania,Colombia,1.0,0.0,1865.0,1839.0,54,13,26.1,30.1,24,26,56950001.0,302350006.0,UEFA,CONMEBOL,True,FIFA World Cup
